PMC_ID,repo_ID
1101_048165,SRA066444
1101_048165,SRA043766
1101_048165,PRJNA317769
1101_048165,SRA091593
1101_048165,GPL3
1101_048827,GTEx
1101_048827,GTEx
1101_048827,GTEx
1101_048827,GTEx
1101_049015,TCGA
1101_049015,GDS3257
1101_049015,TCGA
1101_049437,TCGA
1101_049734,GSE79374
1101_049882,GSE80703
1101_049882,GSE80703
1101_049882,GSE80703
1101_049882,GSE80703
1101_050187,TCGA
1101_050187,TCGA
1101_050187,TCGA
1101_050187,TCGA
1101_050187,TCGA
1101_050187,TCGA
1101_050187,TCGA
1101_050187,TCGA
1101_050187,TCGA
1101_051078,GTEx
1101_051276,PRJNA318647
1101_051276,SRP018046
1101_051516,ERP000180
1101_051516,ERS070898
1101_051516,ERS070920
1101_051516,ERS070926
1101_051516,ERS070966
1101_051516,ERP009507
1101_051516,ERR926555
1101_051516,ERR926581
1101_051516,ERP009507
1101_051516,ERR926555
1101_051516,ERR926581
1101_052217,TCGA
1101_052662,TCGA
1101_052662,TCGA
1101_052662,TCGA
1101_052662,TCGA
1101_052662,TCGA
1101_052662,TCGA
1101_052662,TCGA
1101_052662,TCGA
1101_052662,TCGA
1101_052662,TCGA
1101_052662,TCGA
1101_052662,TCGA
1101_052662,TCGA
1101_052662,TCGA
1101_052662,TCGA
1101_052662,TCGA
1101_052662,TCGA
1101_052662,TCGA
1101_052662,TCGA
1101_052662,TCGA
1101_052910,TCGA
1101_052910,TCGA
1101_052910,TCGA
1101_052910,GSE9891
1101_052910,GSE32062
1101_052910,GSE49997
1101_052910,GSE26712
1101_052910,GSE51088
1101_053355,GTEx
1101_053629,GSE11001
1101_053629,GSE23593
1101_053629,GSE36774
1101_053629,GSE29431
1101_053629,GSE29431
1101_053629,GSE23593
1101_053629,GSE20711
1101_053629,GSE20712
1101_054643,GSE35069
1101_054643,GSE51032
1101_054643,GSE40279
1101_054676,SRA012345
1101_054676,GSE31982
1101_054676,SRA020603
1101_055020,TCGA
1101_055020,TCGA
1101_055020,TCGA
1101_055020,TCGA
1101_055020,TCGA
1101_055376,GSE65485
1101_055376,GSE55758
1101_055376,GSE33294
1101_055376,SRP007560
1101_055376,GSE65485
1101_055376,GSE55758
1101_055376,GSE33294
1101_055376,SRP007560
1101_055707,TCGA
1101_056127,GPL6917
1101_056523,GPL570
1101_056523,GSE23402
1101_056523,GSE13911
1101_056523,GSE30784
1101_056523,GSE16515
1101_056523,GSE17951
1101_056523,GSE23878
1101_056523,GSE15061
1101_056523,GSE10780
1101_056523,GSE19198
1101_056846,SRR797943
1101_056846,SRR1216679
1101_056846,SRR1304364
1101_056846,SRR1304364
1101_056952,GSE3635
1101_056952,GSE5283
1101_056952,GSE43955
1101_056952,GSE35103
1101_057497,TCGA
1101_057497,TCGA
1101_057497,TCGA
1101_057497,TCGA
1101_057570,GSE80974
1101_057570,GSE80974
1101_057570,GSE80974
1101_057570,GTEx
1101_057604,GSE26328
1101_057901,TCGA
1101_057901,TCGA
1101_057901,TCGA
1101_057901,TCGA
1101_057901,TCGA
1101_057901,TCGA
1101_057901,TCGA
1101_057901,TCGA
1101_057901,TCGA
1101_058750,PRJNA260285
1101_058750,PRJNA217943
1101_058842,GSE75731
1101_058842,GSE75731
1101_059295,GSE66405
1101_059295,GSE57370
1101_059345,GTEx
1101_059345,GTEx
1101_059345,GTEx
1101_059345,GTEx
1101_059345,GTEx
1101_059345,GTEx
1101_059360,TCGA
1101_059360,TCGA
1101_059360,TCGA
1101_059360,TCGA
1101_059360,TCGA
1101_059360,TCGA
1101_059360,TCGA
1101_059360,TCGA
1101_059972,TCGA
1101_060053,SRP075860
1101_060285,GTEx
1101_060285,GTEx
1101_060285,GTEx
1101_060285,GTEx
1101_060285,GTEx
1101_061085,SRP002628
1101_061085,SRP004637
1101_061432,TCGA
1101_061432,TCGA
1101_061572,TCGA
1101_061788,GSE83900
1101_063602,SRP057350
1101_063669,GSE84016
1101_064196,TCGA
1101_064196,TCGA
1101_064196,TCGA
1101_064196,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064279,TCGA
1101_064428,PRJNA301667
1101_064469,TCGA
1101_064469,TCGA
1101_065144,GTEx
1101_065144,GTEx
1101_065144,GTEx
1101_066043,TCGA
1101_066142,GSE11730
1101_066142,GSE84975
1101_066571,GTEx
1101_066571,GTEx
1101_066571,GTEx
1101_066571,GTEx
1101_066571,GTEx
1101_067272,SRR1503358
1101_067272,SRR1652473
1101_067447,SRX1094388
1101_067447,SRX1096798
1101_067447,SRX1094289
1101_067447,SRX1094374
1101_067447,SRX1093654
1101_067447,SRX1093555
1101_067447,SRX1093000
1101_067447,SRX1098166
1101_067447,SRX1098164
1101_067447,SRX1098165
1101_067447,SRX1098162
1101_067447,SRX1098163
1101_067538,PRJNA314370
1101_068007,GTEx
1101_068007,GTEx
1101_068007,GTEx
1101_068007,GTEx
1101_068007,GTEx
1101_068007,GTEx
1101_068007,GTEx
1101_068007,GTEx
1101_068007,GTEx
1101_068007,GTEx
1101_068007,GTEx
1101_068007,GTEx
1101_068007,GTEx
1101_068007,GTEx
1101_068007,GTEx
1101_068007,GTEx
1101_068007,GTEx
1101_068007,GTEx
1101_068007,GTEx
1101_068007,GTEx
1101_068007,GTEx
1101_068007,GTEx
1101_068007,GTEx
1101_068007,GTEx
1101_068007,GTEx
1101_068007,GTEx
1101_068007,GTEx
1101_068007,GTEx
1101_068007,GTEx
1101_068007,GTEx
1101_068007,GTEx
1101_068007,GTEx
1101_068007,GTEx
1101_068007,GTEx
1101_068007,GTEx
1101_068007,GTEx
1101_068007,GTEx
1101_068007,GTEx
1101_068007,GTEx
1101_068007,GTEx
1101_068007,GTEx
1101_068007,GTEx
1101_068007,GTEx
1101_068478,GTEx
1101_068478,GTEx
1101_068478,GTEx
1101_068478,GTEx
1101_068478,GTEx
1101_068478,GTEx
1101_068478,SRP029880
1101_068478,SRP042228
1101_068478,SRP059039
1101_068478,SRP059172
1101_068478,SRP062966
1101_068478,GTEx
1101_068478,GTEx
1101_068478,GTEx
1101_068478,GTEx
1101_068478,GTEx
1101_068478,GTEx
1101_068478,GTEx
1101_068478,GTEx
1101_068478,GTEx
1101_068478,GTEx
1101_068478,GTEx
1101_068478,GTEx
1101_068478,GTEx
1101_068478,GTEx
1101_068478,GTEx
1101_068478,SRP032789
1101_068478,SRP032789
1101_068478,SRP019936
1101_068478,SRP032789
1101_068478,GTEx
1101_068478,GTEx
1101_068478,GTEx
1101_068478,GTEx
1101_068478,SRP032789
1101_068478,SRP032789
1101_068478,SRP032789
1101_068478,SRP019936
1101_068478,SRP019936
1101_068478,GTEx
1101_068478,GTEx
1101_068478,GTEx
1101_068478,GTEx
1101_068478,SRP012682
1101_068478,SRP012682
1101_068478,GTEx
1101_068478,GTEx
1101_068478,GTEx
1101_068478,GTEx
1101_068478,GTEx
1101_068478,GTEx
1101_068478,GTEx
1101_068478,GTEx
1101_068478,GTEx
1101_068478,SRP032789
1101_068478,SRP019936
1101_068478,GTEx
1101_069096,GTEx
1101_069096,GTEx
1101_069096,GTEx
1101_069096,GTEx
1101_069096,GTEx
1101_069096,GTEx
1101_069096,GTEx
1101_069096,GTEx
1101_069096,GTEx
1101_069096,GTEx
1101_069096,GTEx
1101_069096,GTEx
1101_069096,GTEx
1101_069096,GTEx
1101_069096,GTEx
1101_069229,GTEx
1101_069229,GTEx
1101_069229,GTEx
1101_069229,GTEx
1101_069229,GTEx
1101_069229,GTEx
1101_069229,GTEx
1101_069229,GTEx
1101_069229,GTEx
1101_069229,GTEx
1101_069229,GTEx
1101_069229,GTEx
1101_069229,GTEx
1101_069229,GTEx
1101_069229,GTEx
1101_069229,GTEx
1101_069229,GTEx
1101_069229,GTEx
1101_069229,GTEx
1101_069229,GTEx
1101_069229,GTEx
1101_069229,GTEx
1101_069229,GTEx
1101_069229,GTEx
1101_069229,GTEx
1101_069344,GTEx
1101_069344,GTEx
1101_069344,GTEx
1101_069344,GTEx
1101_069591,SRR3985377
1101_069591,SRR3985377
1101_069856,PRJNA324191
1101_069856,SRP076320
1101_069856,SRR3654271
1101_069856,SRR3654272
1101_069856,SRR3654273
1101_069856,SRR3654274
1101_070052,GTEx
