journal,pmc_ID,accession,converted_accession
BMC_Nephrol,PMC4016589,GSM281667,GSE11166
BMC_Nephrol,PMC4016589,GPL890,GSE5337
BMC_Nephrol,PMC6053766,GSE58539,GSE58539
BMC_Genomics,PMC4938905,PRJNA224728,SRP032760
BMC_Genomics,PMC4938946,SRP075425,SRP075425
BMC_Genomics,PMC3582436,GPL570,GSE2109
BMC_Genomics,PMC3582436,GSM405175,GSE16157
BMC_Genomics,PMC3582436,GSM341406,GSE13548
BMC_Genomics,PMC3582483,SRA047025,SRP008839
BMC_Genomics,PMC3582489,GSE15745,GSE15745
BMC_Genomics,PMC3582591,GSE27574,GSE27574
BMC_Genomics,PMC3582595,GSE6536,GSE6536
BMC_Genomics,PMC3582595,GPL2507,GSE6536
BMC_Genomics,PMC3583171,SRA048658,NaN
BMC_Genomics,PMC3583795,DRA000602,DRP000633
BMC_Genomics,PMC3585874,SRP014728,SRP014728
BMC_Genomics,PMC3585874,SRA056996,NaN
BMC_Genomics,PMC4514945,GSE64570,GSE64570
BMC_Genomics,PMC4517385,PRJNA282155,SRP059423
BMC_Genomics,PMC4517385,SRX145413,SRP012587
BMC_Genomics,PMC4515932,SRR1297207,SRP042213
BMC_Genomics,PMC4518884,GSE53170,GSE53170
BMC_Genomics,PMC4518661,SRP056082,SRP056082
BMC_Genomics,PMC4349605,PRJNA208776,NaN
BMC_Genomics,PMC4349605,PRJNA163151,NaN
BMC_Genomics,PMC4349605,PRJNA185645,SRP025617
BMC_Genomics,PMC4340671,GSE19024,GSE19024
BMC_Genomics,PMC4340671,GSE13988,GSE13988
BMC_Genomics,PMC4352242,SRP004363,SRP004363
BMC_Genomics,PMC4352242,SRP032993,SRP032993
BMC_Genomics,PMC4352242,SRP041838,SRP041838
BMC_Genomics,PMC4342875,GSE64579,GSE64579
BMC_Genomics,PMC4336699,SRX535330,SRP041775
BMC_Genomics,PMC4347561,GSE50880,GSE50880
BMC_Genomics,PMC4347651,SRP051982,SRP051982
BMC_Genomics,PMC4337092,GSE54105,GSE54105
BMC_Genomics,PMC4337061,GSE64095,GSE64095
BMC_Genomics,PMC4349229,SRP047260,SRP047260
BMC_Genomics,PMC4349229,SRP052927,SRP052927
BMC_Genomics,PMC4334403,GSE21512,GSE21512
BMC_Genomics,PMC4334403,GSM100381,GSE4469
BMC_Genomics,PMC4334403,GSM103823,NaN
BMC_Genomics,PMC4334403,GSE31039,GSE31039
BMC_Genomics,PMC4334403,GSM100014,NaN
BMC_Genomics,PMC4334403,GSE39756,GSE39756
BMC_Genomics,PMC4334403,GSE37074,GSE37074
BMC_Genomics,PMC4334403,GSM101417,GSE4523
BMC_Genomics,PMC4334403,GSE58128,GSE58128
BMC_Genomics,PMC4352269,SRR299127,SRP007359
BMC_Genomics,PMC4352269,SRR832953,SRP021223
BMC_Genomics,PMC4352269,SRR594464,SRP016501
BMC_Genomics,PMC4352269,SRX424026,SRP035263
BMC_Genomics,PMC4352269,SRX209571,SRP017517
BMC_Genomics,PMC4352269,SRX518478,SRP041216
BMC_Genomics,PMC4352269,SRX489030,SRP039366
BMC_Genomics,PMC4352269,SRX480828,SRP039366
BMC_Genomics,PMC4356054,SRR060191,SRP002867
BMC_Genomics,PMC4349310,GSE62488,GSE62488
BMC_Genomics,PMC4349473,GSE64087,GSE64087
BMC_Genomics,PMC4048457,GSE48199,GSE48199
BMC_Genomics,PMC4746818,GSE49537,GSE49537
BMC_Genomics,PMC4344806,GPL6416,GSE97082
BMC_Genomics,PMC4344806,GSE54468,GSE54468
BMC_Genomics,PMC4336476,SRP042646,SRP042646
BMC_Genomics,PMC4345001,SRR546811,Illumina
BMC_Genomics,PMC4345001,SRR1654792,SRP049967
BMC_Genomics,PMC4345017,GSE6734,GSE6734
BMC_Genomics,PMC4345017,GSE15378,GSE15378
BMC_Genomics,PMC4345017,GSE11086,GSE11086
BMC_Genomics,PMC4345003,GSE9588,GSE9588
BMC_Genomics,PMC4345003,GSE44772,GSE44772
BMC_Genomics,PMC4345003,GSE44768,GSE44768
BMC_Genomics,PMC4345003,GSE44770,GSE44770
BMC_Genomics,PMC4345003,GSE44771,GSE44771
BMC_Genomics,PMC4345003,GSE189199,NaN
BMC_Genomics,PMC4355973,SRA146484,NaN
BMC_Genomics,PMC4340878,GSE59010,GSE59010
BMC_Genomics,PMC4337095,GSE53907,GSE53907
BMC_Genomics,PMC1482311,GSE3584,GSE3584
BMC_Genomics,PMC1482311,GPL3034,GSE6041
BMC_Genomics,PMC1482311,GPL1902,GSE8161
BMC_Genomics,PMC1618849,GSE928,GSE928
BMC_Genomics,PMC5210278,SRP092633,SRP092633
BMC_Genomics,PMC5210311,GSE85323,GSE85323
BMC_Genomics,PMC1664577,GPL4220,GSE5672
BMC_Genomics,PMC1664577,GSE5672,GSE5672
BMC_Genomics,PMC1501020,GSE3261,GSE3261
BMC_Genomics,PMC2278132,GSE9784,GSE9784
BMC_Genomics,PMC2386825,GSE4756,GSE4756
BMC_Genomics,PMC2430976,GSE11289,GSE11289
BMC_Genomics,PMC2440768,GSE11246,GSE11246
BMC_Genomics,PMC2573897,GSE12711,GSE12711
BMC_Genomics,PMC2204013,GSE3839,GSE3839
BMC_Genomics,PMC2204013,GSE5917,GSE5917
BMC_Genomics,PMC5210266,PRJNA320882,SRP075558
BMC_Genomics,PMC2396644,GSE6607,GSE6607
BMC_Genomics,PMC2396644,GSE7571,GSE7571
BMC_Genomics,PMC2396644,GSE7572,GSE7572
BMC_Genomics,PMC2637875,GSE3705,GSE3705
BMC_Genomics,PMC2637875,GSE3706,GSE3706
BMC_Genomics,PMC2637875,GSE2246,GSE2246
BMC_Genomics,PMC2213675,GSE6306,GSE6306
BMC_Genomics,PMC2244606,GSE6536,GSE6536
BMC_Genomics,PMC2244606,GSE6099,GSE6099
BMC_Genomics,PMC2244606,GSE3151,GSE3151
BMC_Genomics,PMC2244606,GSE3158,GSE3158
BMC_Genomics,PMC2194786,GSE4133,GSE4133
BMC_Genomics,PMC2194786,GSE4131,GSE4131
BMC_Genomics,PMC2194786,GSE4132,GSE4132
BMC_Genomics,PMC2424064,GSE8617,GSE8617
BMC_Genomics,PMC2676304,GSE13744,GSE13744
BMC_Genomics,PMC2676301,GSE14103,GSE14103
BMC_Genomics,PMC2703655,GSM402884,GSE33269
BMC_Genomics,PMC2703655,GSM402883,GSE33269
BMC_Genomics,PMC2703655,GSM402882,GSE33269
BMC_Genomics,PMC2703655,GSM402881,GSE33269
BMC_Genomics,PMC2703655,GSM402880,GSE33269
BMC_Genomics,PMC2703655,GSM402879,GSE33269
BMC_Genomics,PMC2703655,GSM402874,GSE33269
BMC_Genomics,PMC2703655,GSM402873,NaN
BMC_Genomics,PMC2703655,GSM402872,NaN
BMC_Genomics,PMC2703655,GSM402871,GSE33269
BMC_Genomics,PMC2703655,GSM402870,NaN
BMC_Genomics,PMC2703655,GSM402869,NaN
BMC_Genomics,PMC2703655,GSM402868,GSE33269
BMC_Genomics,PMC2703655,GSM402867,GSE33269
BMC_Genomics,PMC2703655,GSM402830,GSE33269
BMC_Genomics,PMC2741491,GSE14568,GSE14568
BMC_Genomics,PMC2741493,GDS1883,GSE2470
BMC_Genomics,PMC2686739,GSE9376,GSE9376
BMC_Genomics,PMC2637897,GSE3526,GSE3526
BMC_Genomics,PMC2637897,GSE6764,GSE6764
BMC_Genomics,PMC2637897,GSE3678,GSE3678
BMC_Genomics,PMC2637897,GSE4107,GSE4107
BMC_Genomics,PMC2637897,GSE7670,GSE7670
BMC_Genomics,PMC2585104,GSE13072,GSE13072
BMC_Genomics,PMC2858751,GSE9954,GSE9954
BMC_Genomics,PMC2858751,GSE7307,GSE7307
BMC_Genomics,PMC2842250,GSE18320,GSE18320
BMC_Genomics,PMC2820458,GSE6640,GSE6640
BMC_Genomics,PMC2820458,GSE442,GSE442
BMC_Genomics,PMC2820458,GSE15593,GSE15593
BMC_Genomics,PMC2901317,GSM157808,GPL3213
BMC_Genomics,PMC2901317,GSE17725,GSE17725
BMC_Genomics,PMC2833160,GSE1730,GSE1730
BMC_Genomics,PMC2833160,GSE1735,GSE1735
BMC_Genomics,PMC2837035,SRA009755,SRP001143
BMC_Genomics,PMC2837036,GSE7234,GSE7234
BMC_Genomics,PMC2837036,GSE7896,GSE7896
BMC_Genomics,PMC2837036,GSE9440,GSE9440
BMC_Genomics,PMC2837036,GSE9832,GSE9832
BMC_Genomics,PMC2837036,GSE13828,GSE13828
BMC_Genomics,PMC2837036,GDS1,NaN
BMC_Genomics,PMC2837036,GSE19350,GSE19350
BMC_Genomics,PMC2846913,GSE15025,GSE15025
BMC_Genomics,PMC2848245,GSE11619,GSE11619
BMC_Genomics,PMC2847973,GSE15469,GSE15469
BMC_Genomics,PMC2858150,GSE18444,GSE18444
BMC_Genomics,PMC2858150,GSE18445,GSE18445
BMC_Genomics,PMC2858150,GSE18447,GSE18447
BMC_Genomics,PMC2858150,GSE18448,GSE18448
BMC_Genomics,PMC2861062,GSE4654,GSE4654
BMC_Genomics,PMC2861062,GSE5218,GSE5218
BMC_Genomics,PMC2861062,GSE16514,GSE16514
BMC_Genomics,PMC2850359,GSE16422,GSE16422
BMC_Genomics,PMC2853524,GSE18489,GSE18489
BMC_Genomics,PMC2823688,GSE15196,GSE15196
BMC_Genomics,PMC2864246,SRP001802,SRP001802
BMC_Genomics,PMC2864246,GPL84,GSE78255
BMC_Genomics,PMC2867831,GSE21159,GSE21159
BMC_Genomics,PMC2886062,SRX011915,SRP001296
BMC_Genomics,PMC2875238,GSE17912,GSE17912
BMC_Genomics,PMC2864249,GSE18207,GSE18207
BMC_Genomics,PMC2885366,SRX016333,SRP001833
BMC_Genomics,PMC2885366,SRX016334,SRP001833
BMC_Genomics,PMC2885369,GSE16341,GSE16341
BMC_Genomics,PMC2885369,GSE16265,GSE16265
BMC_Genomics,PMC2891614,GSE2642,GSE2642
BMC_Genomics,PMC2890562,GSE19669,GSE19669
BMC_Genomics,PMC2890563,GSE20363,GSE20363
BMC_Genomics,PMC2889901,GSE18346,GSE18346
BMC_Genomics,PMC2817691,SRA010205,SRP001497
BMC_Genomics,PMC2898760,SRX018661,SRP002099
BMC_Genomics,PMC2898760,SRX018662,SRP002099
BMC_Genomics,PMC2881028,GSE18580,GSE18580
BMC_Genomics,PMC2881028,GSM462173,GSE18580;GSE23961
BMC_Genomics,PMC2881028,GSM462178,GSE18580;GSE23961;GSE25094
BMC_Genomics,PMC2881028,GSM462180,GSE18580;GSE23961;GSE25094
BMC_Genomics,PMC2881028,GSM462184,GSE18580
BMC_Genomics,PMC2881028,GSM462187,GSE18580;GSE25094
BMC_Genomics,PMC2996993,GSE19012,GSE19012
BMC_Genomics,PMC2823691,GSE19163,GSE19163
BMC_Genomics,PMC2685408,GSE14451,GSE14451
BMC_Genomics,PMC2685408,GPL3810,GSE14451
BMC_Genomics,PMC2837040,GSE13520,GSE13520
BMC_Genomics,PMC526184,GPL229,GSE5573
BMC_Genomics,PMC526184,GPL1013,GSE2961
BMC_Genomics,PMC526184,GPL1012,GSE5573
BMC_Genomics,PMC1134654,GPL1880,NaN
BMC_Genomics,PMC1192797,GSM22355,NaN
BMC_Genomics,PMC1199595,GSE2366,GSE2366
BMC_Genomics,PMC1250226,GSE3090,GSE3090
BMC_Genomics,PMC1261260,GSE271,GSE271
BMC_Genomics,PMC1283972,GSE2738,GSE2738
BMC_Genomics,PMC1312317,GSE1028,GSE1028
BMC_Genomics,PMC1435885,GSE4214,GSE4214
BMC_Genomics,PMC1435885,GPL1708,GSE5272
BMC_Genomics,PMC1435884,GSE2264,GSE2264
BMC_Genomics,PMC1501018,GSE1133,GSE1133
BMC_Genomics,PMC1501018,GSE473,GSE473
BMC_Genomics,PMC1501018,GSE974,GSE974
BMC_Genomics,PMC1501018,GSE995,GSE995
BMC_Genomics,PMC1513212,GSE3339,GSE3339
BMC_Genomics,PMC1523211,GPL1,NaN
BMC_Genomics,PMC1525186,GSE3062,GSE3062
BMC_Genomics,PMC1525186,GSE3061,GSE3061
BMC_Genomics,PMC1525191,GSE4187,GSE4187
BMC_Genomics,PMC1550726,GSE4860,GSE4860
BMC_Genomics,PMC1564015,GSE1933,GSE1933
BMC_Genomics,PMC1590027,GSE5213,GSE5213
BMC_Genomics,PMC1592091,GSE3970,GSE3970
BMC_Genomics,PMC1618399,GSE2714,GSE2714
BMC_Genomics,PMC1618399,GSE4337,GSE4337
BMC_Genomics,PMC1618399,GSE2800,GSE2800
BMC_Genomics,PMC1618399,GSE1432,GSE1432
BMC_Genomics,PMC1618399,GSE4232,GSE4232
BMC_Genomics,PMC1621085,GSE5894,GSE5894
BMC_Genomics,PMC1626471,GSE3807,GSE3807
BMC_Genomics,PMC1635984,GSE5170,GSE5170
BMC_Genomics,PMC1693924,GSE5323,GSE5323
BMC_Genomics,PMC1764740,GSM126989,GSE5518
BMC_Genomics,PMC1764740,GSM127012,GPL4085
BMC_Genomics,PMC1796866,GSE833,GSE833
BMC_Genomics,PMC1796866,GSE1297,GSE1297
BMC_Genomics,PMC1796866,GSE4595,GSE4595
BMC_Genomics,PMC1796866,GSM6827,GSE833
BMC_Genomics,PMC1796866,GSM6828,GSE833
BMC_Genomics,PMC1796866,GSM6834,GSE833
BMC_Genomics,PMC1796866,GSM6835,GSE833
BMC_Genomics,PMC1796866,GSM6836,GSE833
BMC_Genomics,PMC1796866,GSM6826,GSE833
BMC_Genomics,PMC1796866,GSM6829,GSE833
BMC_Genomics,PMC1796866,GSM6830,GSE833
BMC_Genomics,PMC1796866,GSM6831,GSE833
BMC_Genomics,PMC1796866,GSM21203,GSE1297
BMC_Genomics,PMC1796866,GSM21206,GSE1297
BMC_Genomics,PMC1796866,GSM21207,GSE1297
BMC_Genomics,PMC1796866,GSM21208,GSE1297
BMC_Genomics,PMC1796866,GSM21212,GSE1297
BMC_Genomics,PMC1796866,GSM21213,GSE1297
BMC_Genomics,PMC1796866,GSM21229,GSE1297
BMC_Genomics,PMC1796866,GSM21215,GSE1297
BMC_Genomics,PMC1796866,GSM21217,GSE1297
BMC_Genomics,PMC1796866,GSM21218,GSE1297
BMC_Genomics,PMC1796866,GSM21219,GSE1297
BMC_Genomics,PMC1796866,GSM21220,GSE1297
BMC_Genomics,PMC1796866,GSM21221,GSE1297
BMC_Genomics,PMC1796866,GSM21226,GSE1297
BMC_Genomics,PMC1796866,GSM21231,GSE1297
BMC_Genomics,PMC1796866,GSM21232,GSE1297
BMC_Genomics,PMC1797021,GSE4807,GSE4807
BMC_Genomics,PMC1797021,GSE1723,GSE1723
BMC_Genomics,PMC1808064,GPL3650,GSE6841
BMC_Genomics,PMC1808064,GSE5928,GSE5928
BMC_Genomics,PMC1831773,GSE5456,GSE5456
BMC_Genomics,PMC1832192,GSE4674,GSE4674
BMC_Genomics,PMC1832192,GSE6366,GSE6366
BMC_Genomics,PMC1847444,GSE6323,GSE6323
BMC_Genomics,PMC1851713,GSE2972,GSE2972
BMC_Genomics,PMC1851713,GSE3749,GSE3749
BMC_Genomics,PMC1851713,GSE3231,GSE3231
BMC_Genomics,PMC1852103,GSE2004,GSE2004
BMC_Genomics,PMC1852103,GSE3297,GSE3297
BMC_Genomics,PMC1852103,GSE2109,GSE2109
BMC_Genomics,PMC1852103,GSE7392,GSE7392
BMC_Genomics,PMC1853087,GSM93225,GSE4064
BMC_Genomics,PMC1853087,GSM93226,GSE4064
BMC_Genomics,PMC1853087,GSM93227,GSE4064
BMC_Genomics,PMC1853087,GSM93228,GSE4064
BMC_Genomics,PMC1853087,GSM50690,GSE2634
BMC_Genomics,PMC1853087,GSM50691,GSE2634
BMC_Genomics,PMC1853087,GSM50692,GSE2634
BMC_Genomics,PMC1853087,GSM50693,GSE2634
BMC_Genomics,PMC1853087,GSM50694,GSE2634
BMC_Genomics,PMC1853087,GSM50695,GSE2634
BMC_Genomics,PMC1853087,GSM50696,GSE2634
BMC_Genomics,PMC1853087,GSM50697,GSE2634
BMC_Genomics,PMC1853087,GSM50698,GSE2634
BMC_Genomics,PMC1853087,GSM50699,GSE2634
BMC_Genomics,PMC1853087,GSM50700,GSE2634
BMC_Genomics,PMC1853087,GSM50701,GSE2634
BMC_Genomics,PMC1853087,GSM50702,GSE2634
BMC_Genomics,PMC1853087,GSM50703,GSE2634
BMC_Genomics,PMC1853087,GSM50704,GSE2634
BMC_Genomics,PMC1853087,GSM50705,GSE2634
BMC_Genomics,PMC1853087,GSM50706,GSE2634
BMC_Genomics,PMC1853087,GSE2634,GSE2634
BMC_Genomics,PMC1853087,GSE4064,GSE4064
BMC_Genomics,PMC1858692,GSE7436,GSE7436
BMC_Genomics,PMC1865386,GSE6118,GSE6118
BMC_Genomics,PMC1868757,GSE7364,GSE7364
BMC_Genomics,PMC1871584,GSE5083,GSE5083
BMC_Genomics,PMC1884150,GSE3029,GSE3029
BMC_Genomics,PMC1888706,GSE5915,GSE5915
BMC_Genomics,PMC1888706,GSM7759,GSE5402
BMC_Genomics,PMC1888706,GSM106587,GSE4726
BMC_Genomics,PMC1888706,GSM106599,GSE4726
BMC_Genomics,PMC1888706,GSM56242,NaN
BMC_Genomics,PMC1888706,GSM106591,GSE4726
BMC_Genomics,PMC1888706,GSM106596,GSE4726
BMC_Genomics,PMC1888706,GSM106592,GSE4726
BMC_Genomics,PMC1894975,GSE7670,GSE7670
BMC_Genomics,PMC1899502,GSE6252,GSE6252
BMC_Genomics,PMC1899500,GSE6313,GSE6313
BMC_Genomics,PMC1904204,GPL4263,GSE5892
BMC_Genomics,PMC1904204,GSE5892,GSE5892
BMC_Genomics,PMC1913522,GPL1,NaN
BMC_Genomics,PMC1920521,GSE5091,GSE5091
BMC_Genomics,PMC1924859,GSE5401,GSE5401
BMC_Genomics,PMC1925098,GSE7757,GSE7757
BMC_Genomics,PMC1929076,GPL1010,GSE1067
BMC_Genomics,PMC1929075,GSE7683,GSE7683
BMC_Genomics,PMC1931595,GSE3231,GSE3231
BMC_Genomics,PMC1931595,GSE2375,GSE2375
BMC_Genomics,PMC1931595,GSE3232,GSE3232
BMC_Genomics,PMC1931595,GSE2192,GSE2192
BMC_Genomics,PMC1931595,GSE2684,GSE2684
BMC_Genomics,PMC1931595,GSE3236,GSE3236
BMC_Genomics,PMC1931595,GSE1581,GSE1581
BMC_Genomics,PMC1934369,GSE7084,GSE7084
BMC_Genomics,PMC1934371,GSE3778,GSE3778
BMC_Genomics,PMC1934918,GSE7167,GSE7167
BMC_Genomics,PMC1934918,GSE7172,GSE7172
BMC_Genomics,PMC1940012,GSE8047,GSE8047
BMC_Genomics,PMC1947970,GSE5620,GSE5620
BMC_Genomics,PMC1947970,GSE5621,GSE5621
BMC_Genomics,PMC1947970,GSE5623,GSE5623
BMC_Genomics,PMC1947970,GSE5624,GSE5624
BMC_Genomics,PMC1947970,GSE5629,GSE5629
BMC_Genomics,PMC1947970,GSE5630,GSE5630
BMC_Genomics,PMC1947970,GSE5631,GSE5631
BMC_Genomics,PMC1947970,GSE5632,GSE5632
BMC_Genomics,PMC1947970,GSE5634,GSE5634
BMC_Genomics,PMC1947970,GSE6893,GSE6893
BMC_Genomics,PMC1947970,GSE6901,GSE6901
BMC_Genomics,PMC1949829,GSE7232,GSE7232
BMC_Genomics,PMC1959522,GSE8170,GSE8170
BMC_Genomics,PMC1959522,GSE8059,GSE8059
BMC_Genomics,PMC1971072,GSE6864,GSE6864
BMC_Genomics,PMC1976134,GSE6081,GSE6081
BMC_Genomics,PMC2000902,GSE7785,GSE7785
BMC_Genomics,PMC2001199,GSE5473,GSE5473
BMC_Genomics,PMC2014778,GSE6128,GSE6128
BMC_Genomics,PMC2020488,GSE8538,GSE8538
BMC_Genomics,PMC2064937,GSE2034,GSE2034
BMC_Genomics,PMC2077339,GSE8394,GSE8394
BMC_Genomics,PMC2040161,GSE6944,GSE6944
BMC_Genomics,PMC2078596,GSE7453,GSE7453
BMC_Genomics,PMC2099445,GSE7018,GSE7018
BMC_Genomics,PMC2147034,GSE9247,GSE9247
BMC_Genomics,PMC2174485,GPL213613,NaN
BMC_Genomics,PMC2174953,GSE8759,GSE8759
BMC_Genomics,PMC2174954,GSE3579,GSE3579
BMC_Genomics,PMC2190772,GSE3755,GSE3755
BMC_Genomics,PMC2190774,GSE8994,GSE8994
BMC_Genomics,PMC2204014,GPL3608,GSE13683
BMC_Genomics,PMC2213678,GSE8857,GSE8857
BMC_Genomics,PMC2213678,GPL5751,GSE19237
BMC_Genomics,PMC2219888,GSE8051,GSE8051
BMC_Genomics,PMC2220004,GSE9214,GSE9214
BMC_Genomics,PMC2220004,GPL6047,GSE9413
BMC_Genomics,PMC2222645,GPL3365,GSE4047
BMC_Genomics,PMC2222645,GSE7499,GSE7499
BMC_Genomics,PMC2222645,GSM181765,Pomacentrus moluccensis
BMC_Genomics,PMC2222645,GSM181823,GPL3365
BMC_Genomics,PMC2231380,GSE8093,GSE8093
BMC_Genomics,PMC2234262,GSE6534,GSE6534
BMC_Genomics,PMC2234262,GPL4635,GSE6534
BMC_Genomics,PMC2234263,GSE9746,GSE9746
BMC_Genomics,PMC2234263,GPL6195,GSE9746
BMC_Genomics,PMC2234434,GSE6846,GSE6846
BMC_Genomics,PMC2238769,GSE6841,GSE6841
BMC_Genomics,PMC2242807,GSE8992,GSE8992
BMC_Genomics,PMC2244637,GSE1413,GSE1413
BMC_Genomics,PMC2244638,GSM231205,GSE9149
BMC_Genomics,PMC2244638,GSM231233,GSE9149
BMC_Genomics,PMC2245944,GPL4349,NaN
BMC_Genomics,PMC2245944,GSE5908,GSE5908
BMC_Genomics,PMC2253546,GPL1013,GSE2961
BMC_Genomics,PMC2253546,GPL3015,GSE15374;GSE15377
BMC_Genomics,PMC2253546,GSE7290,GSE7290
BMC_Genomics,PMC2253546,GSE7325,GSE7325
BMC_Genomics,PMC2257942,GPL6284,GSE9929
BMC_Genomics,PMC2257942,GSE9929,GSE9929
BMC_Genomics,PMC2257943,GPL336,GSE456
BMC_Genomics,PMC2257943,GPL518,GSE714
BMC_Genomics,PMC2257943,GPL2731,GSE3217
BMC_Genomics,PMC2257943,GPL1209,GSE1372
BMC_Genomics,PMC2257943,GPL1624,GSE1913
BMC_Genomics,PMC2257943,GPL3533,GSE32112
BMC_Genomics,PMC2257943,GPL3461,GSE4281
BMC_Genomics,PMC2257943,GPL3707,GSE4744
BMC_Genomics,PMC2257943,GPL3585,GSE10597
BMC_Genomics,PMC2257943,GPL3608,GSE13683
BMC_Genomics,PMC2262072,GSE6271,GSE6271
BMC_Genomics,PMC2262072,GSE6317,GSE6317
BMC_Genomics,PMC2262072,GSE6447,GSE6447
BMC_Genomics,PMC2262072,GSE6423,GSE6423
BMC_Genomics,PMC2262071,GSE2280,GSE2280
BMC_Genomics,PMC2262071,GSE3524,GSE3524
BMC_Genomics,PMC2262068,GSE7973,GSE7973
BMC_Genomics,PMC2262896,GSE6497,GSE6497
BMC_Genomics,PMC2262898,GPL4993,GSE24017
BMC_Genomics,PMC2262898,GSE7452,GSE7452
BMC_Genomics,PMC2262898,GSM180391,GSE7452
BMC_Genomics,PMC2262898,GSM180406,GSE7452
BMC_Genomics,PMC2262898,GSM180426,GSE7452
BMC_Genomics,PMC2262898,GSM180428,GSE7452
BMC_Genomics,PMC2262898,GSM180430,GSE7452
BMC_Genomics,PMC2262898,GSM180433,GSE7452
BMC_Genomics,PMC2262898,GSM180434,GSE7452
BMC_Genomics,PMC2262898,GSM180436,GSE7452
BMC_Genomics,PMC2262898,GSM180438,GSE7452
BMC_Genomics,PMC2262898,GSM180441,GSE7452
BMC_Genomics,PMC2263043,GSE7947,GSE7947
BMC_Genomics,PMC2263045,GSE9485,GSE9485
BMC_Genomics,PMC2263044,GSE10005,GSE10005
BMC_Genomics,PMC2266913,GPL339,GSE2565
BMC_Genomics,PMC2267712,GSE5920,GSE5920
BMC_Genomics,PMC2267712,GDS1,NaN
BMC_Genomics,PMC2267785,GSE8107,GSE8107
BMC_Genomics,PMC2267785,GSE8160,GSE8160
BMC_Genomics,PMC2270264,GPL5921,GSE13767;GSE14228
BMC_Genomics,PMC2270264,GSE9522,GSE9522
BMC_Genomics,PMC4942948,GSE51064,GSE51064
BMC_Genomics,PMC4942892,SRP051490,SRP051490
BMC_Genomics,PMC2277413,GSE7433,GSE7433
BMC_Genomics,PMC2289818,GPL3729,GSE15614
BMC_Genomics,PMC2289818,GSE8377,GSE8377
BMC_Genomics,PMC2291046,GPL6155,GSE10272
BMC_Genomics,PMC2291046,GSE10272,GSE10272
BMC_Genomics,PMC2292174,GSE8187,GSE8187
BMC_Genomics,PMC2311292,GSE3189,GSE3189
BMC_Genomics,PMC2311292,GSE1037,GSE1037
BMC_Genomics,PMC2311292,GSE2549,GSE2549
BMC_Genomics,PMC2311292,GSE61,GSE61
BMC_Genomics,PMC2311292,GSE2379,GSE2379
BMC_Genomics,PMC2311292,GSE3744,GSE3744
BMC_Genomics,PMC2311292,GSE3268,GSE3268
BMC_Genomics,PMC2311292,GSE781,GSE781
BMC_Genomics,PMC2311292,GSE2514,GSE2514
BMC_Genomics,PMC2311292,GSE2685,GSE2685
BMC_Genomics,PMC2311292,GSE3678,GSE3678
BMC_Genomics,PMC2311292,GSE3467,GSE3467
BMC_Genomics,PMC2311292,GSE3519,GSE3519
BMC_Genomics,PMC2311292,GSE3348,GSE3348
BMC_Genomics,PMC2311292,GSE2426,GSE2426
BMC_Genomics,PMC2311292,GSE422,GSE422
BMC_Genomics,PMC2311292,GSE1872,GSE1872
BMC_Genomics,PMC2311292,GSE2528,GSE2528
BMC_Genomics,PMC2322995,GSE7805,GSE7805
BMC_Genomics,PMC2323391,GPL3433,GSE7622
BMC_Genomics,PMC2323391,GSE7622,GSE7622
BMC_Genomics,PMC2323391,GSM172202,GSE7622
BMC_Genomics,PMC2323391,GSM172344,GSE7622
BMC_Genomics,PMC2287170,GSM201873,GSE8186
BMC_Genomics,PMC2287170,GPL5396,GSE8186
BMC_Genomics,PMC2335119,GPL5622,GSE8676
BMC_Genomics,PMC2335119,GSE8676,GSE8676
BMC_Genomics,PMC2335119,GSE9259,GSE9259
BMC_Genomics,PMC2335120,GSE8349,GSE8349
BMC_Genomics,PMC2335121,GSE10898,GSE10898
BMC_Genomics,PMC2364634,GSE3143,GSE3143
BMC_Genomics,PMC2364634,GSE3494,GSE3494
BMC_Genomics,PMC2364634,GSE1456,GSE1456
BMC_Genomics,PMC2364634,GSE3193,GSE3193
BMC_Genomics,PMC2364634,GSE2990,GSE2990
BMC_Genomics,PMC2364634,GSE2034,GSE2034
BMC_Genomics,PMC2647556,GSE10908,GSE10908
BMC_Genomics,PMC2647556,GPL1261,GSE44783;GSE68387
BMC_Genomics,PMC2648990,GSE12372,GSE12372
BMC_Genomics,PMC2648988,GSE9178,GSE9178
BMC_Genomics,PMC2653537,GPL6658,GSE11921
BMC_Genomics,PMC2653537,GSE11921,GSE11921
BMC_Genomics,PMC2653537,GSE14639,GSE14639
BMC_Genomics,PMC2654039,GSE11138,GSE11138
BMC_Genomics,PMC2654039,GSE3526,GSE3526
BMC_Genomics,PMC2654039,GSM80609,GSE3526
BMC_Genomics,PMC2654039,GSM80610,GSE3526
BMC_Genomics,PMC2654039,GSM80631,GSE3526
BMC_Genomics,PMC2654039,GSE7307,GSE7307
BMC_Genomics,PMC2654039,GSM176115,GSE7307
BMC_Genomics,PMC2654039,GSM175820,GSE7307
BMC_Genomics,PMC2654039,GSM175821,GSE7307
BMC_Genomics,PMC2654039,GPL6647,GSE11138
BMC_Genomics,PMC2656526,GSE11316,GSE11316
BMC_Genomics,PMC2656523,GSE14739,GSE14739
BMC_Genomics,PMC2656530,GSE13322,GSE13322
BMC_Genomics,PMC2656530,GSE6293,GSE6293
